Date,AEFES.IS,AGHOL.IS,AKBNK.IS,AKSEN.IS,ARCLK.IS,ASELS.IS,ASTOR.IS,BIMAS.IS,BRISA.IS,CCOLA.IS,CWENE.IS,DOHOL.IS,ECILC.IS,EKGYO.IS,ENJSA.IS,EREGL.IS,EUPWR.IS,FROTO.IS,GARAN.IS,GESAN.IS,HALKB.IS,HEKTS.IS,ISCTR.IS,KCHOL.IS,KONTR.IS,KOZAA.IS,KOZAL.IS,KRDMD.IS,MGROS.IS,MIATK.IS,PETKM.IS,PGSUS.IS,REEDR.IS,SAHOL.IS,SASA.IS,SDTTR.IS,SISE.IS,SOKM.IS,TAVHL.IS,TCELL.IS,THYAO.IS,TKFEN.IS,TOASO.IS,TSKB.IS,TTKOM.IS,TUPRS.IS,ULKER.IS,VAKBN.IS,VESBE.IS,YKBNK.IS
2020-01-16,1.8977426290512085,1.892703890800476,6.847038269042969,1.864574909210205,19.290454864501953,5.56928825378418,13.237704277038574,19.89451026916504,7.269298553466797,41.3806037902832,12.4969482421875,1.7100416421890259,3.2912988662719727,1.436463475227356,4.917978763580322,3.3661320209503174,14.886666297912598,5.038115501403809,9.656580924987793,4.675000190734863,6.800000190734863,0.5376089811325073,1.0166102647781372,16.66823959350586,0.41646602749824524,,,2.779899835586548,24.86781883239746,1.3369230031967163,3.3499999046325684,15.529094696044922,57.0,8.119571685791016,0.1590840071439743,34.64297866821289,4.7370285987854,10.339193344116211,26.706899642944336,11.613725662231445,14.692337989807129,16.446935653686523,15.698844909667969,1.1701072454452515,6.3567962646484375,11.269474029541016,20.919986724853516,6.420000076293945,2.425741672515869,2.364248752593994
2020-01-17,1.917338252067566,1.8964892625808716,6.854819297790527,1.8553214073181152,19.50282859802246,5.56928825378418,13.237704277038574,20.02422332763672,7.245385646820068,41.991111755371094,12.4969482421875,1.6926805973052979,3.350221872329712,1.419156789779663,4.8989176750183105,3.4351253509521484,14.886666297912598,5.115571975708008,9.609208106994629,4.675000190734863,6.800000190734863,0.5343729853630066,1.020936131477356,17.040082931518555,0.41646602749824524,,,2.779899835586548,24.90532684326172,1.3369230031967163,3.3416659832000732,15.058515548706055,57.0,8.150503158569336,0.157492995262146,34.64297866821289,4.719483375549316,10.311098098754883,26.72539710998535,11.485575675964355,14.67280101776123,16.267457962036133,16.257078170776367,1.1701072454452515,6.3889007568359375,11.149782180786133,20.619462966918945,6.510000228881836,2.412255048751831,2.4644999504089355
2020-01-20,1.930904507637024,1.9551633596420288,6.917065143585205,1.8692015409469604,19.555919647216797,5.613064289093018,13.237704277038574,20.008005142211914,7.16567850112915,41.57139205932617,12.4969482421875,1.7013611793518066,3.3670573234558105,1.453770399093628,4.917978763580322,3.5404303073883057,14.886666297912598,5.186294078826904,9.656580924987793,4.675000190734863,6.900000095367432,0.5289809703826904,1.0310307741165161,17.476591110229492,0.41646602749824524,,,2.816965341567993,24.980342864990234,1.3369230031967163,3.424999952316284,15.44725513458252,57.0,8.073173522949219,0.1600780040025711,34.64297866821289,4.7370285987854,10.376654624938965,26.706899642944336,11.613725662231445,14.731412887573242,16.308246612548828,16.427963256835938,1.179468035697937,6.340743541717529,11.22343921661377,21.020164489746094,6.739999771118164,2.4392287731170654,2.4979166984558105
2020-01-21,1.930904507637024,1.9646269083023071,6.932626247406006,1.9247223138809204,19.609012603759766,5.617928504943848,13.237704277038574,20.287696838378906,7.301181316375732,41.914798736572266,12.4969482421875,1.736082911491394,3.543827772140503,1.4970372915267944,4.975165367126465,3.573110818862915,14.886666297912598,5.2536492347717285,9.85397720336914,4.675000190734863,6.929999828338623,0.5527070164680481,1.0454506874084473,17.314922332763672,0.41646602749824524,,,2.900362730026245,24.699031829833984,1.3369230031967163,3.424999952316284,15.44725513458252,57.0,8.135037422180176,0.1590840071439743,34.64297866821289,4.754573822021484,10.414114952087402,26.799375534057617,11.934104919433594,14.506730079650879,16.332719802856445,16.50771141052246,1.179468035697937,6.445084571838379,11.186610221862793,21.070249557495117,6.869999885559082,2.456569194793701,2.5396881103515625
2020-01-22,1.9489924907684326,1.928665280342102,6.769230365753174,1.8784550428390503,19.573619842529297,5.613064289093018,13.237704277038574,20.016115188598633,7.412771224975586,42.162811279296875,12.4969482421875,1.736082911491394,3.5522453784942627,1.4710772037506104,4.937041282653809,3.525905132293701,14.886666297912598,5.139146327972412,9.656580924987793,4.675000190734863,7.070000171661377,0.5381479859352112,1.0425667762756348,16.92691421508789,0.41646602749824524,,,2.8262314796447754,24.04264259338379,1.3369230031967163,3.375,15.40633487701416,57.0,8.026777267456055,0.15888500213623047,34.64297866821289,4.684394836425781,10.414114952087402,26.614425659179688,11.797944068908691,14.418810844421387,16.61009979248047,16.50771141052246,1.1607463359832764,6.3889007568359375,11.186610221862793,21.003467559814453,6.809999942779541,2.4604225158691406,2.5313334465026855
2020-01-23,1.9746171236038208,1.9116308689117432,6.847038269042969,1.8877084255218506,19.325851440429688,5.559560775756836,13.237704277038574,20.77411460876465,7.556244373321533,42.63976287841797,12.4969482421875,1.7447632551193237,3.5354104042053223,1.436463475227356,4.956103801727295,3.5222742557525635,14.886666297912598,5.085262775421143,9.561832427978516,4.675000190734863,6.989999771118164,0.5392259955406189,1.0483345985412598,16.975414276123047,0.41646602749824524,,,2.7706339359283447,23.911367416381836,1.3369230031967163,3.375,14.976676940917969,57.0,8.026777267456055,0.16544699668884277,34.64297866821289,4.5966715812683105,10.367288589477539,26.762386322021484,11.76590633392334,13.93036937713623,16.332719802856445,16.00644302368164,1.188828945159912,6.372848033905029,11.112953186035156,21.137035369873047,6.650000095367432,2.495103597640991,2.556396484375
2020-01-24,1.961051344871521,1.9097381830215454,6.808134078979492,1.9154688119888306,19.414339065551758,5.57415246963501,13.237704277038574,20.40929412841797,7.388859748840332,42.8305549621582,12.4969482421875,1.8142064809799194,3.5354104042053223,1.4451169967651367,5.057766914367676,3.500486373901367,14.886666297912598,4.990967273712158,9.467082023620605,4.675000190734863,7.010000228881836,0.5403050184249878,1.0584282875061035,16.813743591308594,0.41646602749824524,,,2.7984328269958496,23.61130142211914,1.3369230031967163,3.3916659355163574,15.068745613098145,57.0,7.910781383514404,0.1610729992389679,34.64297866821289,4.544036865234375,10.704438209533691,26.52195167541504,11.557660102844238,14.203895568847656,16.259296417236328,15.869734764099121,1.2262722253799438,6.429032325744629,11.011675834655762,20.86989974975586,6.739999771118164,2.591439962387085,2.5731048583984375
2020-01-27,1.945977807044983,1.91352379322052,6.644739151000977,1.9524827003479004,19.18427085876465,5.676295757293701,13.237704277038574,19.99989891052246,7.28524112701416,42.544376373291016,12.4969482421875,1.8055260181427002,3.5185749530792236,1.4278101921081543,4.98151969909668,3.4242312908172607,14.886666297912598,4.984230995178223,9.293375015258789,4.675000190734863,6.909999847412109,0.5634909868240356,1.0483345985412598,16.296396255493164,0.41646602749824524,,,2.752100944519043,23.217466354370117,1.3369230031967163,3.3916659355163574,14.628857612609863,57.0,7.817986965179443,0.158487007021904,34.64297866821289,4.465087890625,10.414114952087402,25.24578857421875,11.277329444885254,13.774067878723145,15.851388931274414,15.824163436889648,1.244994044303894,6.340743541717529,10.671013832092285,20.31893539428711,6.590000152587891,2.6241941452026367,2.556396484375
2020-01-28,1.8796546459197998,1.8945966958999634,6.582493305206299,1.920095682144165,18.883407592773438,5.6568403244018555,13.237704277038574,19.862079620361328,7.2772698402404785,42.31543731689453,12.4969482421875,1.7968456745147705,3.577498435974121,1.436463475227356,4.968811988830566,3.3915507793426514,14.886666297912598,5.028012275695801,9.30126953125,4.675000190734863,6.929999828338623,0.568884015083313,1.0454506874084473,16.199398040771484,0.41646602749824524,,,2.687236785888672,24.04264259338379,1.3369230031967163,3.4083330631256104,14.454948425292969,57.0,7.732924461364746,0.15729400515556335,34.64297866821289,4.429998397827148,10.460941314697266,24.764917373657227,11.181214332580566,13.832679748535156,16.1695556640625,15.607705116271973,1.2543549537658691,6.3567962646484375,10.634185791015625,20.13528060913086,6.699999809265137,2.629974365234375,2.589813470840454
2020-01-29,1.860059142112732,1.8737767934799194,6.442440509796143,1.892335295677185,18.83031463623047,5.666568756103516,13.237704277038574,20.162038803100586,7.269298553466797,42.5062255859375,12.4969482421875,1.7794848680496216,3.4933218955993652,1.4451169967651367,5.165785789489746,3.4278621673583984,14.886666297912598,5.102101802825928,9.348644256591797,4.675000190734863,6.929999828338623,0.5570210218429565,1.0382407903671265,16.26406478881836,0.41646602749824524,,,2.631638526916504,23.7050724029541,1.3369230031967163,3.375,14.229888916015625,57.0,7.6555962562561035,0.1580899953842163,34.64297866821289,4.412454128265381,10.376654624938965,24.838897705078125,11.389460563659668,13.783835411071777,16.006393432617188,15.550743103027344,1.2543549537658691,6.533373832702637,10.514492988586426,20.168672561645508,6.659999847412109,2.5779526233673096,2.5313334465026855
2020-01-30,1.860059142112732,1.8898646831512451,6.551370620727539,1.8830817937850952,18.848012924194336,5.754120826721191,13.237704277038574,20.097183227539062,7.556244373321533,43.17395782470703,12.4969482421875,1.7621240615844727,3.4764866828918457,1.4278101921081543,5.121307373046875,3.416968584060669,14.886666297912598,5.065056324005127,9.553936958312988,4.675000190734863,6.909999847412109,0.5478540062904358,1.041124701499939,16.247896194458008,0.41646602749824524,,,2.603839635848999,23.292484283447266,1.3369230031967163,3.358333110809326,14.045748710632324,57.0,7.678795337677002,0.15590199828147888,34.64297866821289,4.359820365905762,10.123793601989746,24.89438247680664,11.349413871765137,13.471233367919922,15.745328903198242,15.311497688293457,1.2824375629425049,6.445084571838379,10.606563568115234,19.868144989013672,6.730000019073486,2.452716112136841,2.5313334465026855
2020-01-31,1.8706107139587402,1.8889185190200806,6.489124774932861,1.8877084255218506,18.529455184936523,5.720073223114014,13.237704277038574,19.89451026916504,7.620011329650879,43.879852294921875,12.4969482421875,1.7621240615844727,3.526992082595825,1.436463475227356,5.14672327041626,3.3770253658294678,14.886666297912598,5.051586151123047,9.451292037963867,4.675000190734863,6.920000076293945,0.5580989718437195,1.0512186288833618,15.835637092590332,0.41646602749824524,,,2.631638526916504,23.592548370361328,1.3369230031967163,3.366666078567505,14.004829406738281,57.0,7.570533275604248,0.16246500611305237,34.64297866821289,4.894928932189941,10.133158683776855,25.190303802490234,11.333394050598145,13.383313179016113,15.737174034118652,15.072258949279785,1.2917983531951904,6.2283759117126465,10.38559341430664,19.51753044128418,6.619999885559082,2.3775734901428223,2.489562511444092
